   1666.00  2316.00  2966.00  3616.00  4266.00  4916.00  5566.00  6216.00  6866.00  7516.00  8166.00  8816.00  9466.00  10116.0  10766.0  11416.0  12066.0  12716.0  13366.0 
   2316.00  2966.00  3616.00  4266.00  4916.00  5566.00  6216.00  6866.00  7516.00  8166.00  8816.00  9466.00  10116.0  10766.0  11416.0  12066.0  12716.0  13366.0  14016.0 
20100417 120000    109986    8500      5719      7813      8886     10082     11421     14297     14193     13350     11848      9608      2770         0         0         0         0         0         0         0         0 
20100417 120000    109986    8500     13631     14727     16088     17630     20156     20648     20156     20789     22698     23252     22914     22368     18790     11042      2663         2         2         2         2 
20100417 150000    116478    8500      5853      7982      9029     10352     12305     16917     16404     14282     11430      9308      2616         0         0         0         0         0         0         0         0 
20100417 150000    116478    8500      8155      9165     10572     14053     16730     17138     16730     16293     15265     13502     11342      8729      7333      4309      1039         2         2         2         2 
20100417 180000    138044    8500      6896      9356     10514     12087     14438     19192     18692     17512     15489     10245      3624         0         0         0         0         0         0         0         0 
20100417 180000    138044    8500      9133     10264     11840     16591     19751     20233     19751     19513     19048     16912     14206      8401      5634      3311       799         2         2         2         2 
20100417 210000    158294    8500      7189      9745     11066     13031     16014     22658     21785     21852     19401      7859      7695         0         0         0         0         0         0         0         0 
20100417 210000    158294    8500      9513     10803     13132     18580     22119     22658     22119     21852     21332     19019     15976     11757      6909      3708       894         2         2         2         2 
20100418 000000    160812    8500      6701      9179     10447     11916     14292     21007     23713     24083     21818     16056      1600         0         0         0         0         0         0         0         0 
20100418 000000    160812    8500      9223     10423     12687     17903     21313     23149     23713     24083     23510     21299     17891     13167      7737      3311       799         2         2         2         2 
20100418 030000    152699    7600      7736     10581     11958     13825     17326     24450     25481     25046     16297         0         0         0         0         0         0         0         0         0         0 
20100418 030000    152699    7600     10329     11673     14208     20050     23868     24874     25481     25046     24449     20538     15976     11757      6909      1666       312         2         2         2         2 
20100418 060000     67401    7600      5973      8386      9949     12563     14172     16357         0         0         0         0         0         0         0         0         0         0         0         0         0 
20100418 060000     67401    7600      9223     10423     12687     17903     21313     22212     22753     22365     21832     18340     11934      7013      2696       650        65         2         2         2         2 
20100418 090000     14431    5000      2006      2931      3895      5600         0         0         0         0         0         0         0         0         0         0         0         0         0         0         0 
20100418 090000     14431    5000      7310      9199     10951     12354     14258     14606     14258     11977      8520      7157      4657      2737       660         2         2         2         2         2         2 
20100418 120000     13455    5000      1825      2749      3836      3639      1406         0         0         0         0         0         0         0         0         0         0         0         0         0         0 
20100418 120000     13455    5000      3146      4100      4881      5000      5564      5700      5564      4674      2747       662         2         2         2         2         2         2         2         2         2 
20100418 150000      1008    4900       318       690         0         0         0         0         0         0         0         0         0         0         0         0         0         0         0         0         0 
20100418 150000      1008    4900      2809      3344      3426      3344      3172      2664      1566       797       192         2         2         2         2         2         2         2         2         2         2 
20100418 180000     11125    4900      1351      2053      2654      3216      1852         0         0         0         0         0         0         0         0         0         0         0         0         0         0 
20100418 180000     11125    4900      2176      2649      3153      3230      3153      2649      1692       994       240         2         2         2         2         2         2         2         2         2         2 
20100418 210000     12452    4900      1455      2241      2828      3617      2311         0         0         0         0         0         0         0         0         0         0         0         0         0         0 
20100418 210000     12452    4900      2319      2966      3531      3617      3531      2966      1895      1114       269         2         2         2         2         2         2         2         2         2         2 
20100419 000000     12435    4900      1530      2339      2961      3342      2263         0         0         0         0         0         0         0         0         0         0         0         0         0         0 
20100419 000000     12435    4900      2428      2960      3524      3610      3524      3262      2740      1610       388         2         2         2         2         2         2         2         2         2         2 
20100419 030000     15231    5000      1679      2542      3225      4043      3742         0         0         0         0         0         0         0         0         0         0         0         0         0         0 
20100419 030000     15231    5000      2645      3315      3947      4043      3947      3653      3068      1803       435         2         2         2         2         2         2         2         2         2         2 
20100419 060000     16107    5000      1853      2706      3321      4087      4141         0         0         0         0         0         0         0         0         0         0         0         0         0         0 
20100419 060000     16107    5000      2723      3351      3989      4087      4141      4042      3395      1995       481         2         2         2         2         2         2         2         2         2         2 
20100419 090000        39    1800        30         9         0         0         0         0         0         0         0         0         0         0         0         0         0         0         0         0         0 
20100419 090000        39    1800      2432      2993      3562      3649      3697      3609      3032      1782       430         2         2         2         2         2         2         2         2         2         2 
20100419 120000        75    1800        51        24         0         0         0         0         0         0         0         0         0         0         0         0         0         0         0         0         0 
20100419 120000        75    1800       949      1168      1390      1424      1443      1409      1183       695       168         2         2         2         2         2         2         2         2         2         2 
20100419 150000       680    4000       202       456        23         0         0         0         0         0         0         0         0         0         0         0         0         0         0         0         0 
20100419 150000       680    4000      1233      1483      1766      1809      1766      1485      1247       733       177         2         2         2         2         2         2         2         2         2         2 
20100419 180000       770    4000       250       520         0         0         0         0         0         0         0         0         0         0         0         0         0         0         0         0         0 
20100419 180000       770    4000      3160      3801      4525      4636      4525      3804      3196      1878       453        54         2         2         2         2         2         2         2         2         2 
20100419 210000     19720    5000      2354      3495      4315      5191      4364         0         0         0         0         0         0         0         0         0         0         0         0         0         0 
20100419 210000     19720    5000      3539      4257      5068      5191      5068      4730      3974      2335       575       139         2         2         2         2         2         2         2         2         2 
20100420 000000     21013    5000      2158      3118      3752      5222      5427      1336         0         0         0         0         0         0         0         0         0         0         0         0         0 
20100420 000000     21013    5000      3160      4283      5098      5297      5427      5297      4450      2615       644       155         2         2         2         2         2         2         2         2         2 
20100420 030000      5307    4000       911      1429      1917      1050         0         0         0         0         0         0         0         0         0         0         0         0         0         0         0 
20100420 030000      5307    4000      2747      3824      4552      4730      4846      4730      3974      2335       575       139         2         2         2         2         2         2         2         2         2 
20100420 060000      6747    4000      1191      1843      2416      1297         0         0         0         0         0         0         0         0         0         0         0         0         0         0         0 
20100420 060000      6747    4000      1981      2358      2416      2358      1981      1846      1551       911       224        54         2         2         2         2         2         2         2         2         2 
20100420 090000       177    4000        87        89         0         0         0         0         0         0         0         0         0         0         0         0         0         0         0         0         0 
20100420 090000       177    4000      1769      2106      2157      2106      1769      1040       558       135         2         2         2         2         2         2         2         2         2         2         2 
20100420 120000       106    4000        38        68         0         0         0         0         0         0         0         0         0         0         0         0         0         0         0         0         0 
20100420 120000       106    4000       690       822       842       822       690       406       218        53         2         2         2         2         2         2         2         2         2         2         2 
20100420 150000       558    4500       113       201       229        15         0         0         0         0         0         0         0         0         0         0         0         0         0         0         0 
20100420 150000       558    4500       197       223       229       223       188       110        27         2         2         2         2         2         2         2         2         2         2         2         2 
20100420 180000        82    4500        40        41         0         0         0         0         0         0         0         0         0         0         0         0         0         0         0         0         0 
20100420 180000        82    4500       286       399       475       487       475       399       235        57         2         2         2         2         2         2         2         2         2         2         2 
20100420 210000       422    4500        96       161       165         0         0         0         0         0         0         0         0         0         0         0         0         0         0         0         0 
20100420 210000       422    4500       733      1023      1218      1248      1218      1023       601       145         2         2         2         2         2         2         2         2         2         2         2 
20100421 000000      3659    4500       490       771      1001      1397         0         0         0         0         0         0         0         0         0         0         0         0         0         0         0 
20100421 000000      3659    4500       821      1146      1364      1397      1364      1146       673       162         2         2         2         2         2         2         2         2         2         2         2 
20100421 030000      1319    4000       233       381       705         0         0         0         0         0         0         0         0         0         0         0         0         0         0         0         0 
20100421 030000      1319    4000       880      1047      1218      1248      1218      1023       601       145         2         2         2         2         2         2         2         2         2         2         2 
20100421 060000      2787    4000       547       912      1201       127         0         0         0         0         0         0         0         0         0         0         0         0         0         0         0 
20100421 060000      2787    4000       985      1173      1201      1173       985       579       235        57         2         2         2         2         2         2         2         2         2         2         2 
20100421 090000      3007    4200       625      1071      1184       127         0         0         0         0         0         0         0         0         0         0         0         0         0         0         0 
20100421 090000      3007    4200      1520      1557      1588      1550      1302       765       185        15         2         2         2         2         2         2         2         2         2         2         2 
20100421 120000      4493    4200       971      1744      1778         0         0         0         0         0         0         0         0         0         0         0         0         0         0         0         0 
20100421 120000      4493    4200      1702      1744      1778      1736      1458       857       408        98         2         2         2         2         2         2         2         2         2         2         2 
20100421 150000      1970    3200       606      1144       220         0         0         0         0         0         0         0         0         0         0         0         0         0         0         0         0 
20100421 150000      1970    3200      1779      2118      2170      2171      2120      1781      1046       301        73         2         2         2         2         2         2         2         2         2         2 
20100421 180000      8131    3200      1285      1984      2430      2432         0         0         0         0         0         0         0         0         0         0         0         0         0         0         0 
20100421 180000      8131    3200      2887      3437      3771      3863      3771      3168      1862       771       186         2         2         2         2         2         2         2         2         2         2 
20100421 210000     15055    3500      2023      2971      3943      4326      1791         0         0         0         0         0         0         0         0         0         0         0         0         0         0 
20100421 210000     15055    3500      3234      3849      4223      4326      4223      3548      2085       863       208         2         2         2         2         2         2         2         2         2         2 
20100422 000000     16172    3500      2185      3237      4327      4513      1909         0         0         0         0         0         0         0         0         0         0         0         0         0         0 
20100422 000000     16172    3500      3548      4224      4406      4513      4406      3701      2175       920       222         2         2         2         2         2         2         2         2         2         2 
20100422 030000      4756    3200      1070      1689      1997         0         0         0         0         0         0         0         0         0         0         0         0         0         0         0         0 
20100422 030000      4756    3200      3169      3772      3934      4030      3934      3305      1942       821       198         2         2         2         2         2         2         2         2         2         2 
20100422 060000      4711    3200      1046      1636      2029         0         0         0         0         0         0         0         0         0         0         0         0         0         0         0         0 
20100422 060000      4711    3200      1664      1981      2029      1981      1664      1290       758       321        77         2         2         2         2         2         2         2         2         2         2 
20100422 090000       511    3200       190       321         0         0         0         0         0         0         0         0         0         0         0         0         0         0         0         0         0 
20100422 090000       511    3200      1486      1769      1812      1769      1486      1039       783       658       386        93         2         2         2         2         2         2         2         2         2 
20100422 120000      4459    3200       677      1059      1303      1419         0         0         0         0         0         0         0         0         0         0         0         0         0         0         0 
20100422 120000      4459    3200      1506      1793      2001      2310      2367      2310      2006      1685       990       239         2         2         2         2         2         2         2         2         2 
20100422 150000     12182    5500      1157      1721      2057      2296      2650      2301         0         0         0         0         0         0         0         0         0         0         0         0         0 
20100422 150000     12182    5500      1686      2008      2261      2692      2758      2692      2261      1887      1109       267         2         2         2         2         2         2         2         2         2 
20100422 180000     11912    5500      1137      1686      2049      2311      3088      1642         0         0         0         0         0         0         0         0         0         0         0         0         0 
20100422 180000     11912    5500      2014      2924      3481      3566      3481      3015      2532      1685       990       239         2         2         2         2         2         2         2         2         2 
20100422 210000     12076    4600      1441      2138      2750      3994      1753         0         0         0         0         0         0         0         0         0         0         0         0         0         0 
20100422 210000     12076    4600      2255      3275      3898      3994      3898      3275      2261      1329       707       170         2         2         2         2         2         2         2         2         2 
20100423 000000     10558    4600      1414      2093      2761      2816      1474         0         0         0         0         0         0         0         0         0         0         0         0         0         0 
20100423 000000     10558    4600      2264      2924      3481      3566      3481      2924      1718       754       276        66         2         2         2         2         2         2         2         2         2 
20100423 030000      6240    3500      1051      1637      2154      1399         0         0         0         0         0         0         0         0         0         0         0         0         0         0         0 
20100423 030000      6240    3500      2022      2407      2466      2515      2455      2062      1212       634       220        53         2         2         2         2         2         2         2         2         2 
20100423 060000      5583    3500       974      1505      2030      1074         0         0         0         0         0         0         0         0         0         0         0         0         0         0         0 
20100423 060000      5583    3500      1832      2355      2803      2872      2803      2720      2285      1343       564       136         2         2         2         2         2         2         2         2         2 
20100423 090000     13352    3000      1295      1908      2502      3216      3121      1312         0         0         0         0         0         0         0         0         0         0         0         0         0 
20100423 090000     13352    3000      2051      2637      3140      3216      3140      3046      2559      1504       723       174         2         2         2         2         2         2         2         2         2 
20100423 120000     13922    3000      1307      1933      2418      3322      3261      1680         0         0         0         0         0         0         0         0         0         0         0         0         0 
20100423 120000     13922    3000      1983      2724      3243      3322      3261      3183      2674      1571       810       195         2         2         2         2         2         2         2         2         2 
20100423 150000      8515    4600      1130      1684      2291      2545       866         0         0         0         0         0         0         0         0         0         0         0         0         0         0 
20100423 150000      8515    4600      1878      2433      2896      2966      2912      2842      2388      1403       723       174         2         2         2         2         2         2         2         2         2 
20100423 180000      6234    4600      1044      1583      2233      1373         0         0         0         0         0         0         0         0         0         0         0         0         0         0         0 
20100423 180000      6234    4600      1831      2180      2233      2273      2219      1864      1095       548       282        68         2         2         2         2         2         2         2         2         2 
20100423 210000      4223    3000       750      1144      1617       712         0         0         0         0         0         0         0         0         0         0         0         0         0         0         0 
20100423 210000      4223    3000      1635      1947      1994      1947      1635      1006       591       145        35         2         2         2         2         2         2         2         2         2         2 
20100424 000000       145    3000        46        94         4         0         0         0         0         0         0         0         0         0         0         0         0         0         0         0         0 
20100424 000000       145    3000      1184      1410      1444      1410      1184       696       397        96         2         2         2         2         2         2         2         2         2         2         2 
20100424 030000       625    3000       176       326       122         0         0         0         0         0         0         0         0         0         0         0         0         0         0         0         0 
20100424 030000       625    3000      2832      3372      3454      3372      2832      1730      1017       245         2         2         2         2         2         2         2         2         2         2         2 
20100424 060000     10904    3000      1900      2774      3868      2362         0         0         0         0         0         0         0         0         0         0         0         0         0         0         0 
20100424 060000     10904    3000      3172      3776      3868      3776      3172      1937      1138       275         2         2         2         2         2         2         2         2         2         2         2 
20100424 090000      2160    3000       495       858       807         0         0         0         0         0         0         0         0         0         0         0         0         0         0         0         0 
20100424 090000      2160    3000      2832      3372      3454      3372      2832      1730      1017       245         2         2         2         2         2         2         2         2         2         2         2 
20100424 120000       245    3000       124       120         0         0         0         0         0         0         0         0         0         0         0         0         0         0         0         0         0 
20100424 120000       245    3000      1130      1345      1747      2079      2130      2079      1747      1027       248        35         2         2         2         2         2         2         2         2         2 
20100424 150000      4420    3000       747      1187      1211      1275         0         0         0         0         0         0         0         0         0         0         0         0         0         0         0 
20100424 150000      4420    3000      2895      3447      4476      5329      5458      5329      4476      2630       634        90         2         2         2         2         2         2         2         2         2 
20100424 180000     20582    3000      2186      3207      3954      4259      6113       863         0         0         0         0         0         0         0         0         0         0         0         0         0 
20100424 180000     20582    3000      3242      3860      5013      5967      6113      5967      5013      2946       710       100         2         2         2         2         2         2         2         2         2 
20100424 210000      7528    3000      1286      1890      2512      1839         0         0         0         0         0         0         0         0         0         0         0         0         0         0         0 
20100424 210000      7528    3000      2895      3447      4476      5329      5458      5329      4476      2630       634        90         2         2         2         2         2         2         2         2         2 
20100425 000000      3850    3000       724      1139      1112       876         0         0         0         0         0         0         0         0         0         0         0         0         0         0         0 
20100425 000000      3850    3000      1840      2190      2243      2190      2130      2079      1747      1027       248        35         2         2         2         2         2         2         2         2         2 
20100425 030000       614    2500       289       325         0         0         0         0         0         0         0         0         0         0         0         0         0         0         0         0         0 
20100425 030000       614    2500       992      1017       993       969       814       642       377        91         2         2         2         2         2         2         2         2         2         2         2 
20100425 060000       786    2500       253       533         0         0         0         0         0         0         0         0         0         0         0         0         0         0         0         0         0 
20100425 060000       786    2500       570       584       570       479       318       250       147        35         2         2         2         2         2         2         2         2         2         2         2 
20100425 090000      1124    3500       289       654       181         0         0         0         0         0         0         0         0         0         0         0         0         0         0         0         0 
20100425 090000      1124    3500       638       654       638       536       344       352       344       289       170        41         2         2         2         2         2         2         2         2         2 
20100425 120000       507    3500       141       366         0         0         0         0         0         0         0         0         0         0         0         0         0         0         0         0         0 
20100425 120000       507    3500       570       584       570       741       882       903       882       741       435       105         2         2         2         2         2         2         2         2         2 
20100425 150000      3153    3500       209       362       419       539       614      1011         0         0         0         0         0         0         0         0         0         0         0         0         0 
20100425 150000      3153    3500       401       477       526       829       987      1011       987       829       487       118         2         2         2         2         2         2         2         2         2 
20100425 180000      2190    3500       233       442       548       555       412         0         0         0         0         0         0         0         0         0         0         0         0         0         0 
20100425 180000      2190    3500       522       621       637       741       882       903       882       741       435       105         2         2         2         2         2         2         2         2         2 
20100425 210000      2500    3500       275       491       713       683       338         0         0         0         0         0         0         0         0         0         0         0         0         0         0 
20100425 210000      2500    3500       585       696       713       696       667       560       449       289       170        41         2         2         2         2         2         2         2         2         2 
20100426 000000      3122    3500       304       530       728       687       613       261         0         0         0         0         0         0         0         0         0         0         0         0         0 
20100426 000000      3122    3500       674       802       924       946       924       776       502       295       126        30         2         2         2         2         2         2         2         2         2 
20100426 030000      3623    3500       390       646       921      1060       606         0         0         0         0         0         0         0         0         0         0         0         0         0         0 
20100426 030000      3623    3500       755       899      1034      1060      1034       950       798       469       157        38         2         2         2         2         2         2         2         2         2 
20100426 060000      3960    3500       381       610       812       920       871       366         0         0         0         0         0         0         0         0         0         0         0         0         0 
20100426 060000      3960    3500       999      1202      2045      2435      2494      2435      2045      1202       290        47         2         2         2         2         2         2         2         2         2 
20100426 090000      7601    3500       716      1112      1364      1616      2793         0         0         0         0         0         0         0         0         0         0         0         0         0         0 
20100426 090000      7601    3500      1119      1346      2291      2727      2793      2727      2291      1346       499       120         2         2         2         2         2         2         2         2         2 
20100426 120000      7857    3500       737      1162      1467      1834      1498      1159         0         0         0         0         0         0         0         0         0         0         0         0         0 
20100426 120000      7857    3500      1517      1951      2323      2472      2579      2642      2579      2166      1273       307         2         2         2         2         2         2         2         2         2 
20100426 150000     13312    3500      1100      1681      2072      2665      2835      2958         0         0         0         0         0         0         0         0         0         0         0         0         0 
20100426 150000     13312    3500      1699      2185      2601      2768      2888      2958      2888      2426      1426       344         2         2         2         2         2         2         2         2         2 
20100426 180000      3665    3500       458       772       927      1057       450         0         0         0         0         0         0         0         0         0         0         0         0         0         0 
20100426 180000      3665    3500      1517      1951      2323      2472      2579      2642      2579      2166      1273       307         2         2         2         2         2         2         2         2         2 
20100426 210000      2136    3500       342       644       618       532         0         0         0         0         0         0         0         0         0         0         0         0         0         0         0 
20100426 210000      2136    3500      1980      2357      2777      3306      3387      3306      2777      1632       501       121         2         2         2         2         2         2         2         2         2 
20100427 000000     14031    3500      1278      1950      2704      3143      3793      1164         0         0         0         0         0         0         0         0         0         0         0         0         0 
20100427 000000     14031    3500      2217      2639      3110      3702      3793      3702      3110      1828       561       135         2         2         2         2         2         2         2         2         2 
20100427 030000      9141    3500      1082      1711      2122      2896      1330         0         0         0         0         0         0         0         0         0         0         0         0         0         0 
20100427 030000      9141    3500      1980      3288      3914      4009      3914      3306      2777      1632       501       121         2         2         2         2         2         2         2         2         2 
20100427 060000     11243    3500      1229      1893      2648      4490       983         0         0         0         0         0         0         0         0         0         0         0         0         0         0 
20100427 060000     11243    3500      2172      3682      4383      4490      4383      3682      2164       637       196        47         2         2         2         2         2         2         2         2         2 
20100427 090000      5825    4000       618      1025      1221      1560      1401         0         0         0         0         0         0         0         0         0         0         0         0         0         0 
20100427 090000      5825    4000      1939      3288      3914      4009      3914      3288      2300      1352       326         2         2         2         2         2         2         2         2         2         2 
20100427 120000     12671    4000      1386      2075      2626      3442      3141         0         0         0         0         0         0         0         0         0         0         0         0         0         0 
20100427 120000     12671    4000      2153      2823      3360      3442      3360      3067      2576      1514       365         2         2         2         2         2         2         2         2         2         2 
20100427 150000      5408    4000       722      1135      1571      1405       575         0         0         0         0         0         0         0         0         0         0         0         0         0         0 
20100427 150000      5408    4000      1923      2520      3000      3074      3000      2738      2300      1352       326         2         2         2         2         2         2         2         2         2         2 
20100427 180000      3871    4000       481       792      1002       959       637         0         0         0         0         0         0         0         0         0         0         0         0         0         0 
20100427 180000      3871    4000      1150      1369      1402      1369      1225      1069       898       528       127         2         2         2         2         2         2         2         2         2         2 
20100427 210000      4191    4000       532       900      1222      1038       501         0         0         0         0         0         0         0         0         0         0         0         0         0         0 
20100427 210000      4191    4000      1002      1193      1222      1193      1013       851       500       274        66         2         2         2         2         2         2         2         2         2         2 
20100428 000000      2957    4000       382       638       878       770       289         0         0         0         0         0         0         0         0         0         0         0         0         0         0 
20100428 000000      2957    4000       895      1065      1091      1065       904       760       446       216        52         2         2         2         2         2         2         2         2         2         2 
20100428 030000      3341    4000       427       742      1006       883       284         0         0         0         0         0         0         0         0         0         0         0         0         0         0 
20100428 030000      3341    4000       825       982      1006       982       937       959       952       975       952       800       618       405       238        57         2         2         2         2         2 
20100428 060000      2197    4000       281       535       704       572       104         0         0         0         0         0         0         0         0         0         0         0         0         0         0 
20100428 060000      2197    4000      1318      1585      1887      2107      2400      2459      2440      2499      2440      2049      1584      1038       610       147         2         2         2         2         2 
20100428 090000     20591    3500       988      1464      1800      2165      2417      2753      2625      2799      2163      1417         0         0         0         0         0         0         0         0         0 
20100428 090000     20591    3500      1476      1775      2113      2359      2688      2753      2732      2799      2732      2295      1774      1162       683       165         2         2         2         2         2 
20100428 120000      8200    3500       510       794      1119      1534      1490      1457      1296         0         0         0         0         0         0         0         0         0         0         0         0 
20100428 120000      8200    3500      1318      1585      1887      2107      2400      2459      2440      2499      2440      2049      1584      1038       610       147         2         2         2         2         2 
20100428 150000      4599    3500       386       634       936      1644       999         0         0         0         0         0         0         0         0         0         0         0         0         0         0 
20100428 150000      4599    3500       820      1348      1605      1644      1605      1348      1270      1130       952       800       618       405       238        57         2         2         2         2         2 
20100428 180000      4776    3500       349       579       857      1002      1506       482         0         0         0         0         0         0         0         0         0         0         0         0         0 
